Date,Open,High,Low,Close,Adj Close,Volume
2009-06-08,1836.869995,1879.920044,1818.589966,1858.800049,1858.800049,10938640000
2009-06-15,1837.939941,1838.329956,1785.339966,1827.469971,1827.469971,11837830000
2009-06-22,1809.530029,1840.979980,1753.780029,1838.219971,1838.219971,12839940000
2009-06-29,1842.089966,1861.619995,1795.949951,1796.520020,1796.520020,7920550000
2009-07-06,1783.500000,1793.420044,1727.050049,1756.030029,1756.030029,9991580000
2009-07-13,1761.030029,1887.890015,1736.949951,1886.609985,1886.609985,10249150000
2009-07-20,1896.989990,1979.339966,1890.000000,1965.959961,1965.959961,11812270000
2009-07-27,1964.619995,2009.810059,1946.949951,1978.500000,1978.500000,11137240000
2009-08-03,1998.349976,2015.589966,1967.680054,2000.250000,2000.250000,11476660000
2009-08-10,1991.439941,2015.260010,1962.079956,1985.520020,1985.520020,9908200000
2009-08-17,1949.229980,2021.859985,1929.640015,2020.900024,2020.900024,9868970000
2009-08-24,2026.109985,2059.479980,1993.030029,2028.770020,2028.770020,10501630000
2009-08-31,2011.140015,2034.780029,1958.040039,2018.780029,2018.780029,10584710000
2009-09-07,2034.739990,2088.929932,2023.030029,2080.899902,2080.899902,9300490000
2009-09-14,2066.149902,2140.600098,2065.800049,2132.860107,2132.860107,12876460000
2009-09-21,2121.340088,2167.699951,2085.350098,2090.919922,2090.919922,12553800000
2009-09-28,2101.919922,2141.399902,2040.729980,2048.110107,2048.110107,11749940000
2009-10-05,2056.520020,2139.649902,2049.040039,2139.280029,2139.280029,11094410000
2009-10-12,2145.629883,2173.949951,2128.389893,2156.800049,2156.800049,10503050000
2009-10-19,2162.409912,2190.639893,2130.699951,2154.469971,2154.469971,11353850000
2009-10-26,2158.810059,2183.610107,2040.209961,2045.109985,2045.109985,12382050000
2009-11-02,2047.420044,2117.620117,2024.270020,2112.439941,2112.439941,10725730000
2009-11-09,2128.459961,2179.189941,2128.149902,2167.879883,2167.879883,9942320000
2009-11-16,2177.310059,2205.320068,2137.060059,2146.040039,2146.040039,10153940000
2009-11-23,2168.949951,2189.500000,2113.989990,2138.439941,2138.439941,6069260000
2009-11-30,2135.929932,2214.389893,2120.699951,2194.350098,2194.350098,10513880000
2009-12-07,2191.350098,2202.840088,2155.959961,2190.310059,2190.310059,9467790000
2009-12-14,2202.310059,2220.459961,2178.050049,2211.689941,2211.689941,10564540000
2009-12-21,2224.040039,2285.889893,2224.040039,2285.689941,2285.689941,5748580000
2009-12-28,2290.040039,2295.800049,2269.110107,2269.149902,2269.149902,4960330000
2010-01-04,2294.409912,2317.600098,2285.219971,2317.169922,2317.169922,10968020000
2010-01-11,2324.780029,2326.280029,2272.699951,2287.989990,2287.989990,11656500000
2010-01-18,2291.020020,2320.399902,2200.370117,2205.290039,2205.290039,10092600000
2010-01-25,2220.290039,2227.889893,2140.340088,2147.350098,2147.350098,12908710000
2010-02-01,2155.810059,2194.530029,2100.169922,2141.120117,2141.120117,12618450000
2010-02-08,2140.100098,2184.570068,2125.110107,2183.530029,2183.530029,10770080000
2010-02-15,2200.379883,2249.800049,2189.179932,2243.870117,2243.870117,8419860000
2010-02-22,2250.919922,2251.679932,2198.729980,2238.260010,2238.260010,11026970000
2010-03-01,2247.399902,2327.030029,2247.330078,2326.350098,2326.350098,12538220000
2010-03-08,2326.250000,2376.280029,2325.739990,2367.659912,2367.659912,11842980000
2010-03-15,2361.919922,2400.090088,2345.989990,2374.409912,2374.409912,11668280000
2010-03-22,2360.350098,2432.250000,2358.000000,2395.129883,2395.129883,12422260000
2010-03-29,2403.770020,2423.429932,2383.770020,2402.580078,2402.580078,8824080000
2010-04-05,2409.479980,2454.120117,2403.879883,2454.050049,2454.050049,11980010000
2010-04-12,2455.399902,2517.820068,2445.260010,2481.260010,2481.260010,13771950000
2010-04-19,2477.800049,2530.149902,2451.719971,2530.149902,2530.149902,12414500000
2010-04-26,2529.850098,2535.280029,2456.629883,2461.189941,2461.189941,14021810000
2010-05-03,2472.320068,2503.000000,2185.750000,2265.639893,2265.639893,17273760000
2010-05-10,2365.969971,2434.290039,2323.629883,2346.850098,2346.850098,12800810000
2010-05-17,2352.770020,2374.909912,2165.790039,2229.040039,2229.040039,14381040000
2010-05-24,2220.600098,2278.370117,2140.530029,2257.040039,2257.040039,12747510000
2010-05-31,2244.790039,2307.469971,2212.300049,2219.169922,2219.169922,8949480000
2010-06-07,2226.600098,2243.600098,2139.459961,2243.600098,2243.600098,11343270000
2010-06-14,2263.659912,2321.989990,2242.000000,2309.800049,2309.800049,10036280000
2010-06-21,2341.110107,2341.110107,2205.919922,2223.479980,2223.479980,11379310000
2010-06-28,2227.429932,2241.639893,2061.139893,2091.790039,2091.790039,11314780000
2010-07-05,2122.280029,2196.949951,2077.770020,2196.449951,2196.449951,7999170000
2010-07-12,2194.120117,2260.330078,2177.510010,2179.050049,2179.050049,10466210000
2010-07-19,2185.810059,2269.469971,2159.949951,2269.469971,2269.469971,10514210000
2010-07-26,2271.620117,2307.600098,2218.610107,2254.699951,2254.699951,10541390000
2010-08-02,2283.320068,2305.070068,2253.919922,2288.469971,2288.469971,9623140000
2010-08-09,2298.810059,2309.429932,2163.070068,2173.479980,2173.479980,9723350000
2010-08-16,2161.310059,2228.899902,2155.659912,2179.760010,2179.760010,9012350000
2010-08-23,2188.340088,2200.520020,2099.290039,2153.629883,2153.629883,9766090000
2010-08-30,2145.760010,2235.570068,2101.520020,2233.750000,2233.750000,9131660000
2010-09-06,2227.260010,2251.979980,2206.620117,2242.479980,2242.479980,7102570000
2010-09-13,2263.800049,2320.370117,2263.689941,2315.610107,2315.610107,10325550000
2010-09-20,2322.800049,2381.219971,2316.110107,2381.219971,2381.219971,10201320000
2010-09-27,2379.729980,2400.060059,2339.500000,2370.750000,2370.750000,10427730000
2010-10-04,2362.250000,2406.669922,2332.459961,2401.909912,2401.909912,10056470000
2010-10-11,2403.459961,2468.770020,2379.389893,2468.770020,2468.770020,10042710000
2010-10-18,2470.120117,2482.139893,2422.139893,2479.389893,2479.389893,9766980000
2010-10-25,2491.620117,2517.500000,2470.120117,2507.409912,2507.409912,9740950000
2010-11-01,2520.449951,2582.179932,2491.459961,2578.979980,2578.979980,10395080000
2010-11-08,2570.860107,2592.939941,2506.399902,2518.209961,2518.209961,10707400000
2010-11-15,2529.020020,2534.560059,2459.790039,2518.120117,2518.120117,9788890000
2010-11-22,2509.389893,2545.409912,2483.159912,2534.560059,2534.560059,6001450000
2010-11-29,2522.239990,2593.679932,2488.610107,2591.459961,2591.459961,9959210000
2010-12-06,2591.280029,2639.409912,2584.090088,2637.540039,2637.540039,8948490000
2010-12-13,2645.350098,2651.350098,2613.149902,2642.969971,2642.969971,9709700000
2010-12-20,2651.979980,2675.260010,2634.560059,2665.600098,2665.600098,6239830000
2010-12-27,2657.090088,2673.020020,2645.379883,2652.870117,2652.870117,5450400000
